workbook_name,model_name,model_params,utility,accuracy,logit_roc_auc,true_pos,true_neg,false_pos,false_neg,timestamp
04D_tml_cv_baseline_random_forest,Random Forest model,"n_estimators=50, max_depth=2, max_feature=log2",77.34121657,0.526142802,4065.1,0.522293898,10187.8,4509,9171.2,6/4/2021 8:46
04C_tml_cv_baseline_decision_tree,Decision Tree model,"max_depth=64, splitter=random, max_feature=None",1211.988883,0.619268925,5322.5,0.619116396,8930.4,8367.7,5312.5,6/4/2021 8:47
04C_tml_cv_baseline_decision_tree,Decision Tree model,"max_depth=64, splitter=random, max_feature=sqrt",729.5498071,0.568229116,6048,0.568069121,8204.9,7667.5,6012.7,6/4/2021 8:47
04C_tml_cv_baseline_decision_tree,Decision Tree model,"max_depth=64, splitter=random, max_feature=log2",556.4068538,0.556114445,6220.5,0.555953104,8032.4,7501.6,6178.6,6/4/2021 8:47
04A_tml_cv_baseline_logistic_regression,Logistic Regression model,"solver=sag, iteration=1000",133.1751501,0.529776484,5209.9,0.52760255,9043,5755.3,7924.9,6/4/2021 9:10
04D_tml_cv_baseline_random_forest,Random Forest model,"n_estimators=50, max_depth=4, max_feature=None",271.699491,0.533932857,5740.2,0.532633254,8512.7,6401.7,7278.5,6/4/2021 11:28
04A_tml_cv_baseline_logistic_regression,Logistic Regression model,"solver=sag, iteration=10000",130.6931174,0.529558105,5213.1,0.527384009,9039.8,5752.4,7927.8,6/4/2021 11:42
04D_tml_cv_baseline_random_forest,Random Forest model,"n_estimators=50, max_depth=4, max_feature=sqrt",165.134255,0.535604692,3727.5,0.531369925,10525.4,4435.7,9244.5,6/4/2021 11:43
04A_tml_cv_baseline_logistic_regression,Logistic Regression model,"solver=saga, iteration=100",129.2666763,0.529554525,5176.6,0.527327304,9076.3,5715.8,7964.4,6/4/2021 11:50
04D_tml_cv_baseline_random_forest,Random Forest model,"n_estimators=50, max_depth=4, max_feature=log2",137.74475,0.533832611,3694.1,0.529557741,10558.8,4352.8,9327.4,6/4/2021 11:52
04A_tml_cv_baseline_logistic_regression,Logistic Regression model,"solver=liblinear, iteration=1000",132.1801884,0.529601066,5213,0.527428049,9039.9,5753.5,7926.7,6/4/2021 14:23
05B_tml_cv_pca_naive_bayes,Naive Bayes model PCA,"pca_n_components=70, var_smoothing=1.0",84.89285855,0.52258791,5206.3,0.520481316,9046.6,5550.9,8129.3,6/4/2021 14:26
05B_tml_cv_pca_naive_bayes,Naive Bayes model PCA,"pca_n_components=70, var_smoothing=0.001",64.36133666,0.506309741,11601.9,0.5130119,2651,11491.8,2188.4,6/4/2021 14:26
05B_tml_cv_pca_naive_bayes,Naive Bayes model PCA,"pca_n_components=70, var_smoothing=1e-06",59.3131222,0.505207104,11797.4,0.512166864,2455.5,11656.5,2023.7,6/4/2021 14:26
05B_tml_cv_pca_naive_bayes,Naive Bayes model PCA,"pca_n_components=70, var_smoothing=1e-09",59.28398309,0.505199944,11797.7,0.512159962,2455.2,11656.6,2023.6,6/4/2021 14:26
05B_tml_cv_pca_naive_bayes,Naive Bayes model PCA,"pca_n_components=70, var_smoothing=1e-12",59.28398309,0.505199944,11797.7,0.512159962,2455.2,11656.6,2023.6,6/4/2021 14:27
05B_tml_cv_pca_naive_bayes,Naive Bayes model PCA,"pca_n_components=90, var_smoothing=1.0",86.74988467,0.52271679,5152.9,0.520536073,9100,5501.1,8179.1,6/4/2021 14:27
05B_tml_cv_pca_naive_bayes,Naive Bayes model PCA,"pca_n_components=90, var_smoothing=0.001",75.19451102,0.510480432,10700.2,0.515974971,3552.7,10706.6,2973.6,6/4/2021 14:27
05B_tml_cv_pca_naive_bayes,Naive Bayes model PCA,"pca_n_components=90, var_smoothing=1e-06",59.07024417,0.508336021,10883.8,0.514061887,3369.1,10830.3,2849.9,6/4/2021 14:27
05B_tml_cv_pca_naive_bayes,Naive Bayes model PCA,"pca_n_components=90, var_smoothing=1e-09",59.11333818,0.508343181,10883.9,0.514069257,3369,10830.6,2849.6,6/4/2021 14:27
05B_tml_cv_pca_naive_bayes,Naive Bayes model PCA,"pca_n_components=90, var_smoothing=1e-12",59.11333818,0.508343181,10883.9,0.514069257,3369,10830.6,2849.6,6/4/2021 14:27
05B_tml_cv_pca_naive_bayes,Naive Bayes model PCA,"pca_n_components=110, var_smoothing=1.0",87.61345083,0.522831349,5141.4,0.520637776,9111.5,5492.8,8187.4,6/4/2021 14:28
05B_tml_cv_pca_naive_bayes,Naive Bayes model PCA,"pca_n_components=110, var_smoothing=0.001",84.16733699,0.511787127,10345.5,0.51684024,3907.4,10388.4,3291.8,6/4/2021 14:28
05B_tml_cv_pca_naive_bayes,Naive Bayes model PCA,"pca_n_components=110, var_smoothing=1e-06",50.84114643,0.506134327,11369.3,0.512601728,2883.6,11254.3,2425.9,6/4/2021 14:28
05B_tml_cv_pca_naive_bayes,Naive Bayes model PCA,"pca_n_components=110, var_smoothing=1e-09",50.68525514,0.506037668,11376.4,0.512512792,2876.5,11258.7,2421.5,6/4/2021 14:28
05B_tml_cv_pca_naive_bayes,Naive Bayes model PCA,"pca_n_components=110, var_smoothing=1e-12",50.68525514,0.506037668,11376.4,0.512512792,2876.5,11258.7,2421.5,6/4/2021 14:28
05B_tml_cv_pca_naive_bayes,Naive Bayes model PCA,"pca_n_components=130, var_smoothing=1.0",87.2875688,0.522795549,5138,0.520596576,9114.9,5488.4,8191.8,6/4/2021 14:29
05B_tml_cv_pca_naive_bayes,Naive Bayes model PCA,"pca_n_components=130, var_smoothing=0.001",82.94648823,0.512710763,10041.1,0.517356702,4211.8,10109.8,3570.4,6/4/2021 14:29
05B_tml_cv_pca_naive_bayes,Naive Bayes model PCA,"pca_n_components=130, var_smoothing=1e-06",45.59179099,0.508984006,10144.1,0.513824134,4108.8,10108.7,3571.5,6/4/2021 14:29
05B_tml_cv_pca_naive_bayes,Naive Bayes model PCA,"pca_n_components=130, var_smoothing=1e-09",45.58033672,0.508887346,10161.8,0.513750257,4091.1,10123.7,3556.5,6/4/2021 14:29
05B_tml_cv_pca_naive_bayes,Naive Bayes model PCA,"pca_n_components=130, var_smoothing=1e-12",45.58033672,0.508887346,10161.8,0.513750257,4091.1,10123.7,3556.5,6/4/2021 14:29
05C_tml_cv_pca_decision_tree,Decision Tree model PCA,"pca_n_components=70, max_depth=2, splitter=best, max_feature=None",20.81922792,0.517461344,1377.5,0.50938761,12875.4,1578.9,12101.3,6/4/2021 14:48
05C_tml_cv_pca_decision_tree,Decision Tree model PCA,"pca_n_components=70, max_depth=2, splitter=best, max_feature=sqrt",56.29402628,0.513015032,3209.1,0.507832094,11043.8,3286.3,10393.9,6/4/2021 14:48
05C_tml_cv_pca_decision_tree,Decision Tree model PCA,"pca_n_components=70, max_depth=2, splitter=best, max_feature=log2",29.13240217,0.512932686,4422.5,0.509251997,9830.4,4497.4,9182.8,6/4/2021 14:48
05C_tml_cv_pca_decision_tree,Decision Tree model PCA,"pca_n_components=70, max_depth=2, splitter=random, max_feature=None",18.55738787,0.510594932,1023.3,0.502239167,13229.6,1032.9,12647.3,6/4/2021 14:48
05C_tml_cv_pca_decision_tree,Decision Tree model PCA,"pca_n_components=70, max_depth=2, splitter=random, max_feature=sqrt",12.27854021,0.510272744,30.5,0.500072531,14222.4,31.1,13649.1,6/4/2021 14:48
05C_tml_cv_pca_decision_tree,Decision Tree model PCA,"pca_n_components=70, max_depth=2, splitter=random, max_feature=log2",16.83038102,0.510458904,189.6,0.500527121,14063.3,195.4,13484.8,6/4/2021 14:48
05A_tml_cv_pca_logistic_regression,Logistic Regression model PCA,"pca_n_components=110, solver=lbfgs, iteration=100",127.8963453,0.530492478,5167.2,0.528274845,9085.7,5732.6,7947.6,6/4/2021 18:17
05E_tml_cv_pca_linear_svm,Linear SVM model PCA,"pca_n_components=70, iteration=100",8.307528194,0.500141396,6939.6,0.499943433,7313.3,6657.2,7023,6/4/2021 14:50
05C_tml_cv_pca_decision_tree,Decision Tree model PCA,"pca_n_components=70, max_depth=4, splitter=best, max_feature=None",94.73098092,0.524302683,6207.5,0.523552897,8045.4,6600,7080.2,6/4/2021 14:50
05C_tml_cv_pca_decision_tree,Decision Tree model PCA,"pca_n_components=70, max_depth=4, splitter=best, max_feature=sqrt",61.60658201,0.517021027,5080.2,0.51426431,9172.7,5269.3,8410.9,6/4/2021 14:51
05C_tml_cv_pca_decision_tree,Decision Tree model PCA,"pca_n_components=70, max_depth=4, splitter=best, max_feature=log2",41.8540145,0.515814546,4418.4,0.512107255,9834.5,4573.8,9106.4,6/4/2021 14:51
05C_tml_cv_pca_decision_tree,Decision Tree model PCA,"pca_n_components=70, max_depth=4, splitter=random, max_feature=None",25.20139608,0.513473261,3372.7,0.508113077,10880.2,3462.7,10217.5,6/4/2021 14:51
05C_tml_cv_pca_decision_tree,Decision Tree model PCA,"pca_n_components=70, max_depth=4, splitter=random, max_feature=sqrt",23.27671036,0.510022158,1125.2,0.501956694,13127.7,1118.8,12561.4,6/4/2021 14:51
05C_tml_cv_pca_decision_tree,Decision Tree model PCA,"pca_n_components=70, max_depth=4, splitter=random, max_feature=log2",11.14734839,0.510276315,1283.7,0.502169314,12969.2,1284.4,12395.8,6/4/2021 14:51
05A_tml_cv_pca_logistic_regression,Logistic Regression model PCA,"pca_n_components=110, solver=lbfgs, iteration=1000",129.4371491,0.530725177,5163,0.528505667,9089.9,5734.9,7945.3,6/4/2021 18:20
05A_tml_cv_pca_logistic_regression,Logistic Regression model PCA,"pca_n_components=110, solver=lbfgs, iteration=10000",129.4371491,0.530725177,5163,0.528505667,9089.9,5734.9,7945.3,6/4/2021 18:22
05A_tml_cv_pca_logistic_regression,Logistic Regression model PCA,"pca_n_components=110, solver=liblinear, iteration=100",129.8161531,0.530735915,5163,0.528516816,9089.9,5735.2,7945,6/4/2021 16:00
05C_tml_cv_pca_decision_tree,Decision Tree model PCA,"pca_n_components=70, max_depth=8, splitter=best, max_feature=None",172.4476048,0.528917285,5638.5,0.527441426,8614.4,6159.9,7520.3,6/4/2021 14:55
05C_tml_cv_pca_decision_tree,Decision Tree model PCA,"pca_n_components=70, max_depth=8, splitter=best, max_feature=sqrt",112.3187299,0.52371916,5495.7,0.522040348,8757.2,5871.9,7808.3,6/4/2021 14:56
05C_tml_cv_pca_decision_tree,Decision Tree model PCA,"pca_n_components=70, max_depth=8, splitter=best, max_feature=log2",92.99446726,0.52162128,5129.1,0.519007773,9123.8,5446.7,8233.5,6/4/2021 14:56
05C_tml_cv_pca_decision_tree,Decision Tree model PCA,"pca_n_components=70, max_depth=8, splitter=random, max_feature=None",88.52143236,0.522562825,4639.2,0.519242084,9613.7,4983.1,8697.1,6/4/2021 14:56
05C_tml_cv_pca_decision_tree,Decision Tree model PCA,"pca_n_components=70, max_depth=8, splitter=random, max_feature=sqrt",28.0973132,0.512134329,1555.6,0.504211196,12697.3,1608.2,12072,6/4/2021 14:56
05C_tml_cv_pca_decision_tree,Decision Tree model PCA,"pca_n_components=70, max_depth=8, splitter=random, max_feature=log2",12.97292847,0.511747693,885.1,0.502790715,13367.8,926.9,12753.3,6/4/2021 14:57
05A_tml_cv_pca_logistic_regression,Logistic Regression model PCA,"pca_n_components=110, solver=liblinear, iteration=1000",129.8161531,0.530735915,5163,0.528516816,9089.9,5735.2,7945,6/4/2021 16:04
05A_tml_cv_pca_logistic_regression,Logistic Regression model PCA,"pca_n_components=110, solver=liblinear, iteration=10000",129.8161531,0.530735915,5163,0.528516816,9089.9,5735.2,7945,6/4/2021 16:09
05A_tml_cv_pca_logistic_regression,Logistic Regression model PCA,"pca_n_components=110, solver=sag, iteration=100",126.8318907,0.530610616,5163.6,0.528391172,9089.3,5732.3,7947.9,6/4/2021 16:16
05A_tml_cv_pca_logistic_regression,Logistic Regression model PCA,"pca_n_components=110, solver=sag, iteration=1000",129.7112226,0.530725176,5162.8,0.528505715,9090.1,5734.7,7945.5,6/4/2021 16:36
05C_tml_cv_pca_decision_tree,Decision Tree model PCA,"pca_n_components=70, max_depth=16, splitter=best, max_feature=None",263.184616,0.533721639,5918.7,0.532711869,8334.2,6574.3,7105.9,6/4/2021 15:03
05A_tml_cv_pca_logistic_regression,Logistic Regression model PCA,"pca_n_components=110, solver=sag, iteration=10000",129.7112226,0.530725176,5162.8,0.528505715,9090.1,5734.7,7945.5,7/4/2021 3:44
05C_tml_cv_pca_decision_tree,Decision Tree model PCA,"pca_n_components=70, max_depth=16, splitter=best, max_feature=sqrt",158.545536,0.527044969,6053.4,0.526027797,8199.5,6522.5,7157.7,6/4/2021 15:04
05C_tml_cv_pca_decision_tree,Decision Tree model PCA,"pca_n_components=70, max_depth=16, splitter=best, max_feature=log2",187.2773171,0.527567637,5777.2,0.52617061,8475.7,6260.9,7419.3,6/4/2021 15:05
05C_tml_cv_pca_decision_tree,Decision Tree model PCA,"pca_n_components=70, max_depth=16, splitter=random, max_feature=None",192.9217743,0.530209669,5752.7,0.528842849,8500.2,6310.2,7370,6/4/2021 15:05
05C_tml_cv_pca_decision_tree,Decision Tree model PCA,"pca_n_components=70, max_depth=16, splitter=random, max_feature=sqrt",35.35310951,0.518370686,3698.1,0.513755039,10554.8,3924.9,9755.3,6/4/2021 15:05
05C_tml_cv_pca_decision_tree,Decision Tree model PCA,"pca_n_components=70, max_depth=16, splitter=random, max_feature=log2",22.70043665,0.512889731,3400,0.507997849,10852.9,3473.7,10206.5,6/4/2021 15:05
05A_tml_cv_pca_logistic_regression,Logistic Regression model PCA,"pca_n_components=110, solver=saga, iteration=100",132.6189359,0.530460258,5156,0.52822568,9096.9,5720.5,7959.7,6/4/2021 17:02
05A_tml_cv_pca_logistic_regression,Logistic Regression model PCA,"pca_n_components=110, solver=saga, iteration=1000",129.0316387,0.530746656,5162.5,0.528527208,9090.4,5735,7945.2,6/4/2021 17:39
05A_tml_cv_pca_logistic_regression,Logistic Regression model PCA,"pca_n_components=110, solver=saga, iteration=10000",129.0316387,0.530746656,5162.5,0.528527208,9090.4,5735,7945.2,6/4/2021 18:16
05C_tml_cv_pca_decision_tree,Decision Tree model PCA,"pca_n_components=70, max_depth=32, splitter=best, max_feature=None",275.7306046,0.531179849,6539.1,0.530963254,7713.8,7123.7,6556.5,6/4/2021 15:15
05A_tml_cv_pca_logistic_regression,Logistic Regression model PCA,"pca_n_components=130, solver=liblinear, iteration=100",132.1206487,0.529583166,5213.5,0.527410396,9039.4,5753.5,7926.7,6/4/2021 18:37
05C_tml_cv_pca_decision_tree,Decision Tree model PCA,"pca_n_components=70, max_depth=32, splitter=best, max_feature=log2",170.6881687,0.524195309,6610,0.523948968,7642.9,6999.5,6680.7,6/4/2021 15:17
05C_tml_cv_pca_decision_tree,Decision Tree model PCA,"pca_n_components=70, max_depth=32, splitter=random, max_feature=None",187.2039745,0.526848085,6585.9,0.526618655,7667,7049.5,6630.7,6/4/2021 15:18
05C_tml_cv_pca_decision_tree,Decision Tree model PCA,"pca_n_components=70, max_depth=32, splitter=random, max_feature=sqrt",90.76868063,0.523393385,5591.4,0.521553391,8661.5,5958.5,7721.7,6/4/2021 15:18
05C_tml_cv_pca_decision_tree,Decision Tree model PCA,"pca_n_components=70, max_depth=32, splitter=random, max_feature=log2",96.80140636,0.519666615,5666.6,0.517989726,8586.3,5929.6,7750.6,6/4/2021 15:18
05A_tml_cv_pca_logistic_regression,Logistic Regression model PCA,"pca_n_components=130, solver=liblinear, iteration=1000",132.1206487,0.529583166,5213.5,0.527410396,9039.4,5753.5,7926.7,6/4/2021 18:52
05C_tml_cv_pca_decision_tree,Decision Tree model PCA,"pca_n_components=70, max_depth=64, splitter=best, max_feature=None",274.0224741,0.531416146,6573.1,0.531260877,7679.8,7164.3,6515.9,6/4/2021 15:27
05C_tml_cv_pca_decision_tree,Decision Tree model PCA,"pca_n_components=70, max_depth=64, splitter=best, max_feature=sqrt",162.777878,0.524159517,6664.5,0.523986802,7588.4,7053,6627.2,6/4/2021 15:29
05C_tml_cv_pca_decision_tree,Decision Tree model PCA,"pca_n_components=70, max_depth=64, splitter=best, max_feature=log2",199.2206448,0.522616545,6650.8,0.522382005,7602.1,6996.2,6684,6/4/2021 15:30
05C_tml_cv_pca_decision_tree,Decision Tree model PCA,"pca_n_components=70, max_depth=64, splitter=random, max_feature=None",205.809693,0.527431616,6604,0.527241017,7648.9,7083.9,6596.3,6/4/2021 15:31
05C_tml_cv_pca_decision_tree,Decision Tree model PCA,"pca_n_components=70, max_depth=64, splitter=random, max_feature=sqrt",127.9448705,0.518972118,6713.3,0.518761226,7539.6,6956.9,6723.3,6/4/2021 15:31
05C_tml_cv_pca_decision_tree,Decision Tree model PCA,"pca_n_components=70, max_depth=64, splitter=random, max_feature=log2",148.7997744,0.522269279,6686.8,0.522100841,7566.1,7022.5,6657.7,6/4/2021 15:31
05C_tml_cv_pca_decision_tree,Decision Tree model PCA,"pca_n_components=90, max_depth=2, splitter=best, max_feature=None",20.81922792,0.517461344,1377.5,0.50938761,12875.4,1578.9,12101.3,6/4/2021 15:33
05C_tml_cv_pca_decision_tree,Decision Tree model PCA,"pca_n_components=90, max_depth=2, splitter=best, max_feature=sqrt",45.89722492,0.512574688,4436.6,0.508366855,9816.3,4501.5,9178.7,6/4/2021 15:33
05C_tml_cv_pca_decision_tree,Decision Tree model PCA,"pca_n_components=90, max_depth=2, splitter=best, max_feature=log2",32.77892765,0.513662994,3338.8,0.508282393,10914.1,3434.1,10246.1,6/4/2021 15:33
05C_tml_cv_pca_decision_tree,Decision Tree model PCA,"pca_n_components=90, max_depth=2, splitter=random, max_feature=None",16.9746672,0.511078243,587.5,0.501860682,13665.4,610.6,13069.6,6/4/2021 15:33
05C_tml_cv_pca_decision_tree,Decision Tree model PCA,"pca_n_components=90, max_depth=2, splitter=random, max_feature=sqrt",11.97829431,0.510877763,80.8,0.500741711,14172.1,98.3,13581.9,6/4/2021 15:33
05C_tml_cv_pca_decision_tree,Decision Tree model PCA,"pca_n_components=90, max_depth=2, splitter=random, max_feature=log2",10.2287855,0.510355084,42,0.500178576,14210.9,44.9,13635.3,6/4/2021 15:33
05E_tml_cv_pca_linear_svm,Linear SVM model PCA,"pca_n_components=70, iteration=1000",123.7586147,0.524521066,5517.5,0.522752226,8735.4,5916.1,7764.1,6/4/2021 15:35
05C_tml_cv_pca_decision_tree,Decision Tree model PCA,"pca_n_components=90, max_depth=4, splitter=best, max_feature=None",96.00769282,0.524549703,6233.2,0.523836592,8019.7,6632.6,7047.6,6/4/2021 15:36
05C_tml_cv_pca_decision_tree,Decision Tree model PCA,"pca_n_components=90, max_depth=4, splitter=best, max_feature=sqrt",73.6609262,0.518044917,4083.6,0.51429007,10169.3,4301.3,9378.9,6/4/2021 15:36
